Artist Name,Popularity,Followers,Artist ID,Artist URL,Time Range,Genre(s)
Bcalm,59,10669,7M4y7qvcYja7RcXNCGrjeP,https://open.spotify.com/artist/7M4y7qvcYja7RcXNCGrjeP,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Red Hot Chili Peppers,86,22652786,0L8ExT028jH3ddEcZwqJJ5,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,long_term,"alternative rock, funk rock, rock"
Freddie Gibbs,68,1397275,0Y4inQK6OespitzD6ijMwb,https://open.spotify.com/artist/0Y4inQK6OespitzD6ijMwb,long_term,
Pink Floyd,82,22152760,0k17h0D3J5VfsdmQ1iZtE9,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,long_term,"art rock, classic rock, progressive rock, psychedelic rock, rock"
Bring Me The Horizon,80,6453893,1Ffb6ejR6Fe5IamqA5oRUF,https://open.spotify.com/artist/1Ffb6ejR6Fe5IamqA5oRUF,long_term,"emo, metalcore, post-hardcore, rock, screamo"
Towerz,57,10528,1bbah9s09626gweOzzLbKG,https://open.spotify.com/artist/1bbah9s09626gweOzzLbKG,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
A.R. Rahman,83,64942546,1mYsTxnqsietFxj1OgoGbG,https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG,long_term,"bollywood, desi, hindi pop, kollywood, sufi, tamil pop"
Phoebe Bridgers,79,2869418,1r1uxoy19fzMxunt3ONAkG,https://open.spotify.com/artist/1r1uxoy19fzMxunt3ONAkG,long_term,
TesseracT,48,340330,23ytwhG1pzX6DIVWRWvW1r,https://open.spotify.com/artist/23ytwhG1pzX6DIVWRWvW1r,long_term,"djent, metal, progressive metal, progressive rock"
Good Kid,66,559564,38SKxCyfrmNWqWunb9wGHP,https://open.spotify.com/artist/38SKxCyfrmNWqWunb9wGHP,long_term,
Niveous,32,781,3KIXk1rxDXMHyRgUvKplyx,https://open.spotify.com/artist/3KIXk1rxDXMHyRgUvKplyx,long_term,
Agnes Lundh,30,880,3OJ5pC5H7eYoyow4sXULSt,https://open.spotify.com/artist/3OJ5pC5H7eYoyow4sXULSt,long_term,
nowt,46,19955,3rJ3JaEwzwefdZMinCtdPI,https://open.spotify.com/artist/3rJ3JaEwzwefdZMinCtdPI,long_term,"ambient, dark ambient"
Tenno,54,30887,3yu4VilcxpQ6h35vRcemBp,https://open.spotify.com/artist/3yu4VilcxpQ6h35vRcemBp,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Abe Hathot,44,9402,40tqIiKClGVYgzgxL4YoQw,https://open.spotify.com/artist/40tqIiKClGVYgzgxL4YoQw,long_term,
almost monday,61,154517,42FzVuyJH8YbkhzWSR2n8E,https://open.spotify.com/artist/42FzVuyJH8YbkhzWSR2n8E,long_term,
Karoly Botvay,52,3746,44KHTuijOnIVq2aOHWefAD,https://open.spotify.com/artist/44KHTuijOnIVq2aOHWefAD,long_term,classical
Conan Gray,81,11874865,4Uc8Dsxct0oMqx0P6i60ea,https://open.spotify.com/artist/4Uc8Dsxct0oMqx0P6i60ea,long_term,
Josef Briem,41,907,4WPCpYGEKs5yshn2wETIDB,https://open.spotify.com/artist/4WPCpYGEKs5yshn2wETIDB,long_term,
Northerly Nature,56,936,5jNKsTKXS0Ub5ng4c4XsL1,https://open.spotify.com/artist/5jNKsTKXS0Ub5ng4c4XsL1,long_term,
Pandrezz,52,46629,65ZGdYSRT3Rmv6P7DN4XCC,https://open.spotify.com/artist/65ZGdYSRT3Rmv6P7DN4XCC,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Dreams Ahead,42,697,6JHr6WrfMhJNTpJ1smiQXy,https://open.spotify.com/artist/6JHr6WrfMhJNTpJ1smiQXy,long_term,
hushfall,39,2445,6wPZ8OOl7FlpRa1aUejY47,https://open.spotify.com/artist/6wPZ8OOl7FlpRa1aUejY47,long_term,lo-fi
xander.,61,20534,6ysKfYgiKUTMCuq2fSTLK3,https://open.spotify.com/artist/6ysKfYgiKUTMCuq2fSTLK3,long_term,"jazz beats, lo-fi, lo-fi beats, lo-fi hip hop"
Taylor Swift,99,139155736,06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,long_term,
KUTE,57,189491,0S1mAPM0pgJZil5FCqhQTX,https://open.spotify.com/artist/0S1mAPM0pgJZil5FCqhQTX,long_term,"drift phonk, phonk"
Gucci Mane,78,5889304,13y7CgLHjMVRMDqxdx0Xdo,https://open.spotify.com/artist/13y7CgLHjMVRMDqxdx0Xdo,long_term,"rap, southern hip hop, trap"
Jhove,56,15812,1R9fj5Tiy9XMFp5ANzS7FA,https://open.spotify.com/artist/1R9fj5Tiy9XMFp5ANzS7FA,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Phoenix,67,1963230,1xU878Z1QtBldR7ru9owdU,https://open.spotify.com/artist/1xU878Z1QtBldR7ru9owdU,long_term,indie
Judas Priest,68,4401696,2tRsMl4eGxwoNabM08Dm4I,https://open.spotify.com/artist/2tRsMl4eGxwoNabM08Dm4I,long_term,"glam metal, hard rock, heavy metal, metal"
Hotel Ugly,74,988309,35WVTyRnKAoaGExqgktVyb,https://open.spotify.com/artist/35WVTyRnKAoaGExqgktVyb,long_term,
Bryan Adams,78,4472863,3Z02hBLubJxuFJfhacLSDc,https://open.spotify.com/artist/3Z02hBLubJxuFJfhacLSDc,long_term,
Andromida,41,57718,4MRGrA70WS54oeDLbIWrTr,https://open.spotify.com/artist/4MRGrA70WS54oeDLbIWrTr,long_term,"djent, progressive metal"
KYLE,63,1110121,4qBgvVog0wzW75IQ48mU7v,https://open.spotify.com/artist/4qBgvVog0wzW75IQ48mU7v,long_term,
Imala Zir,30,1075,5hOW2X7ZiiV85jFgK4mLlo,https://open.spotify.com/artist/5hOW2X7ZiiV85jFgK4mLlo,long_term,
Haltura Arnadottir,27,548,61BZeS03ZCGHVYi8gq523e,https://open.spotify.com/artist/61BZeS03ZCGHVYi8gq523e,long_term,
Saib,55,166305,6N4HlHINMvoTyAL0yhBUCk,https://open.spotify.com/artist/6N4HlHINMvoTyAL0yhBUCk,long_term,"jazz beats, jazz house, lo-fi, lo-fi beats, lo-fi hip hop"
mell-ø,54,18119,6bA2OonnJsG1tN9yClu2aC,https://open.spotify.com/artist/6bA2OonnJsG1tN9yClu2aC,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Ed Sheeran,91,120891195,6eUKZXaKkcviH0Ku9w2n3V,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,long_term,soft pop
MUPP,57,168230,7B9Gg9epjQzfNGdxijFczG,https://open.spotify.com/artist/7B9Gg9epjQzfNGdxijFczG,long_term,"drift phonk, phonk"
Hers Lake,37,634,7EqcX6VMuJAQViJqJrL2yA,https://open.spotify.com/artist/7EqcX6VMuJAQViJqJrL2yA,long_term,
Isaak Young,32,567,7qmOAgRUFZhLfwtyCGPKdo,https://open.spotify.com/artist/7qmOAgRUFZhLfwtyCGPKdo,long_term,
Two Scents,53,2411,7sRau6OFIdLc2jMdzZRt81,https://open.spotify.com/artist/7sRau6OFIdLc2jMdzZRt81,long_term,"jazz beats, jazz house, lo-fi, lo-fi beats"
J Dilla,57,750647,0IVcLMMbm05VIjnzPkGCyp,https://open.spotify.com/artist/0IVcLMMbm05VIjnzPkGCyp,long_term,"alternative hip hop, jazz rap"
Nature Vibrations,53,635,0l3CplnniDfzLGdeOJlF95,https://open.spotify.com/artist/0l3CplnniDfzLGdeOJlF95,long_term,
Måneskin,80,10410077,0lAWpj5szCSwM4rUMHYmrr,https://open.spotify.com/artist/0lAWpj5szCSwM4rUMHYmrr,long_term,
Los Retros,60,519745,0qraFJK6boYSp4ZMMX4PzG,https://open.spotify.com/artist/0qraFJK6boYSp4ZMMX4PzG,long_term,"bedroom pop, latin indie"
Badshah,78,29295962,0y59o4v8uw5crbN9M3JiL1,https://open.spotify.com/artist/0y59o4v8uw5crbN9M3JiL1,long_term,"bollywood, desi, desi hip hop, desi pop, hindi hip hop, hindi pop"
SXMPRA,62,334497,14uo609t1MvRGZcskySt9R,https://open.spotify.com/artist/14uo609t1MvRGZcskySt9R,long_term,"drift phonk, phonk, trap metal"
MINMI,49,240695,151w10AZKmL4a6iPwgxap3,https://open.spotify.com/artist/151w10AZKmL4a6iPwgxap3,long_term,"anime, j-r&b"
Shape Of Our Dreams,40,950,17QBpw01txiuRtneh0l1tc,https://open.spotify.com/artist/17QBpw01txiuRtneh0l1tc,long_term,
Amaranth Cove,43,10794,1Gt39QnTBTndeyiJ5SO04q,https://open.spotify.com/artist/1Gt39QnTBTndeyiJ5SO04q,long_term,
The Rare Occasions,68,597313,1QfpRUtH14JLoY6F6AYmwt,https://open.spotify.com/artist/1QfpRUtH14JLoY6F6AYmwt,long_term,
Elementaries,21,1158,1kB8QJP6BXE8ezroP29Z5r,https://open.spotify.com/artist/1kB8QJP6BXE8ezroP29Z5r,long_term,
Nothing But Thieves,67,1294975,1kDGbuxWknIKx4FlgWxiSp,https://open.spotify.com/artist/1kDGbuxWknIKx4FlgWxiSp,long_term,
Pharrell Williams,83,5205661,2RdwBSPQiwcmiDo9kixcl8,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,long_term,
SoFaygo,62,855247,2SJhf6rTOU53g8yBdAjPby,https://open.spotify.com/artist/2SJhf6rTOU53g8yBdAjPby,long_term,rage rap
Xantesha,51,127417,2rgcNuLkn8pPBdKZhjZ8Em,https://open.spotify.com/artist/2rgcNuLkn8pPBdKZhjZ8Em,long_term,"brazilian phonk, drift phonk, phonk"
FINNEAS,71,2278028,37M5pPGs6V1fchFJSgCguX,https://open.spotify.com/artist/37M5pPGs6V1fchFJSgCguX,long_term,
Far & Beyond,38,1260,3ZfzatnOpZk7jV2TeN76if,https://open.spotify.com/artist/3ZfzatnOpZk7jV2TeN76if,long_term,
Lil Durk,83,9021378,3hcs9uc56yIGFCSy9leWe7,https://open.spotify.com/artist/3hcs9uc56yIGFCSy9leWe7,long_term,"chicago drill, drill"
GROUPLOVE,67,1243446,3kVUvbeRdcrqQ3oHk5hPdx,https://open.spotify.com/artist/3kVUvbeRdcrqQ3oHk5hPdx,long_term,indie
Kodak Black,83,12048388,46SHBwWsqBkxI7EeeBEQG7,https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7,long_term,
Surfaces,67,973000,4ETSs924pXMzjIeD6E9b4u,https://open.spotify.com/artist/4ETSs924pXMzjIeD6E9b4u,long_term,
Two Door Cinema Club,71,2531210,536BYVgOnRky0xjsPT96zl,https://open.spotify.com/artist/536BYVgOnRky0xjsPT96zl,long_term,indie
Arcangelo Corelli,55,138145,5dmMpIyAVaH6b9FLFgWPrF,https://open.spotify.com/artist/5dmMpIyAVaH6b9FLFgWPrF,long_term,"chamber music, classical"
Djo,77,2076321,5p9HO3XC5P3BLxJs5Mtrhm,https://open.spotify.com/artist/5p9HO3XC5P3BLxJs5Mtrhm,long_term,
Ghostface Playa,55,267143,5xegBBY3vjR75woVR9kiy7,https://open.spotify.com/artist/5xegBBY3vjR75woVR9kiy7,long_term,"drift phonk, phonk"
Sun Of They,34,2917,5zmB7dGi1rKdsEYVxQvJpS,https://open.spotify.com/artist/5zmB7dGi1rKdsEYVxQvJpS,long_term,
Yung Lean,69,1104443,67lytN32YpUxiSeWlKfHJ3,https://open.spotify.com/artist/67lytN32YpUxiSeWlKfHJ3,long_term,cloud rap
Ever So Blue,51,13179,6LwcYWG1molG0KW2xwnPd2,https://open.spotify.com/artist/6LwcYWG1molG0KW2xwnPd2,long_term,
Salim–Sulaiman,71,2502935,6ohaQzKaXrobAL8paLSaxq,https://open.spotify.com/artist/6ohaQzKaXrobAL8paLSaxq,long_term,"bollywood, desi, hindi pop, qawwali, sufi"
High John,46,6963,6pxhj7jWxb2vzhFNyUpV80,https://open.spotify.com/artist/6pxhj7jWxb2vzhFNyUpV80,long_term,"jazz beats, jazz rap, lo-fi, lo-fi beats"
Garden Collective,38,777,6rT3tJQmePSMr68mPaqyyp,https://open.spotify.com/artist/6rT3tJQmePSMr68mPaqyyp,long_term,
Pixies,72,3411563,6zvul52xwTWzilBZl6BUbT,https://open.spotify.com/artist/6zvul52xwTWzilBZl6BUbT,long_term,alternative rock
FORGOTTENAGE,51,147376,75eUSWg8Tt9PZLiFWjascC,https://open.spotify.com/artist/75eUSWg8Tt9PZLiFWjascC,long_term,"drift phonk, phonk"
Beach Weather,71,914849,7I3bkknknQkIiatWiupQgD,https://open.spotify.com/artist/7I3bkknknQkIiatWiupQgD,long_term,
PLACID,17,373,7KQH1xnmFmACcxY4VBCTBn,https://open.spotify.com/artist/7KQH1xnmFmACcxY4VBCTBn,long_term,
Patrick Watson,72,876418,7bPs6jf983f0bjRAt1yxDM,https://open.spotify.com/artist/7bPs6jf983f0bjRAt1yxDM,long_term,
Malcolm Todd,75,554793,7eKkW1zo5uzW8kUntiiBvz,https://open.spotify.com/artist/7eKkW1zo5uzW8kUntiiBvz,long_term,
YoungBoy Never Broke Again,84,14200931,7wlFDEWiM5OoIAt8RSli8b,https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b,long_term,
VØJ,64,307480,4KRllJ2dEeoqvxOQLOgOsI,https://open.spotify.com/artist/4KRllJ2dEeoqvxOQLOgOsI,long_term,"drift phonk, phonk, synthwave"
Doja Cat,87,33548383,5cj0lLjcoR7YOSnhnX0Po5,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,long_term,
Royal Blood,64,1693291,2S5hlvw4CMtMGswFtfdK15,https://open.spotify.com/artist/2S5hlvw4CMtMGswFtfdK15,long_term,"garage rock, rock"
girl in red,75,8418711,3uwAm6vQy7kWPS2bciKWx9,https://open.spotify.com/artist/3uwAm6vQy7kWPS2bciKWx9,long_term,bedroom pop
Sade,79,4796243,47zz7sob9NUcODy0BTDvKx,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,long_term,
DIVINE,68,6033817,4Ai0pGz6GhQavjzaRhPTvz,https://open.spotify.com/artist/4Ai0pGz6GhQavjzaRhPTvz,long_term,"desi hip hop, hindi hip hop, punjabi hip hop, punjabi pop"
Coldplay,92,58847930,4gzpq5DPGxSnKTe4SA8HAU,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU,long_term,
Dr. Dre,82,14441961,6DPYiyq5kWVQS4RGwxzPC7,https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7,long_term,"g-funk, gangster rap, hip hop, old school hip hop, rap, west coast hip hop"
ibi,39,30913,6P06yTsM3UACEZDIVCdwt6,https://open.spotify.com/artist/6P06yTsM3UACEZDIVCdwt6,long_term,
Mike Dimes,59,245229,6rIaHuCIUu32uj2CjlEBN3,https://open.spotify.com/artist/6rIaHuCIUu32uj2CjlEBN3,long_term,
Shankar-Ehsaan-Loy,75,7457574,0L5GV6LN8SWWUWIdBbTLTZ,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,long_term,"bollywood, desi, hindi pop, sufi"
Key Glock,78,2302177,0RESbWvOMyua0yuyVrztJ5,https://open.spotify.com/artist/0RESbWvOMyua0yuyVrztJ5,long_term,
The Drums,64,1037637,0p5axeJsbtTCXBrRVoKjwu,https://open.spotify.com/artist/0p5axeJsbtTCXBrRVoKjwu,long_term,indie
Jaden,67,1948402,0xOeVMOz2fVg5BJY3N6akT,https://open.spotify.com/artist/0xOeVMOz2fVg5BJY3N6akT,long_term,
Akon,85,5690704,0z4gvV4rjIZ9wHck67ucSV,https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV,long_term,
Matt Maltese,70,723228,12j6dJrPXanCBwY599pZxf,https://open.spotify.com/artist/12j6dJrPXanCBwY599pZxf,long_term,
Gippeul,34,53,1HuhL7vuf6QI3RrmApPdvp,https://open.spotify.com/artist/1HuhL7vuf6QI3RrmApPdvp,long_term,
Kali Uchis,88,9002672,1U1el3k54VvEUzo3ybLPlM,https://open.spotify.com/artist/1U1el3k54VvEUzo3ybLPlM,long_term,
2Pac,82,21711052,1ZwdS5xdxEREPySFridCfh,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,long_term,"g-funk, gangster rap, hip hop, old school hip hop, west coast hip hop"
Metric,64,898159,1rCIEwPp5OnXW0ornlSsRl,https://open.spotify.com/artist/1rCIEwPp5OnXW0ornlSsRl,long_term,
Dr Zeus,65,1376575,1zrFFDzoE9XXyjEqqgDpMm,https://open.spotify.com/artist/1zrFFDzoE9XXyjEqqgDpMm,long_term,"bhangra, desi, desi hip hop, punjabi hip hop, punjabi pop"
Samuel Kim,64,386616,2bdcBjvuI9worc472GbeU0,https://open.spotify.com/artist/2bdcBjvuI9worc472GbeU0,long_term,anime
Shailendra Singh,53,776263,2lgp536k08u3n6rgIW0lNf,https://open.spotify.com/artist/2lgp536k08u3n6rgIW0lNf,long_term,marathi pop
Led Zeppelin,79,15582681,36QJpDe2go2KgaRleHCDTp,https://open.spotify.com/artist/36QJpDe2go2KgaRleHCDTp,long_term,"classic rock, hard rock, rock, rock and roll"
Linked Horizon,62,397588,3eNYrVLcWfjJ9JdH9kiPJO,https://open.spotify.com/artist/3eNYrVLcWfjJ9JdH9kiPJO,long_term,"anime, j-pop"
Juice WRLD,89,40850440,4MCBfE4596Uoi2O4DtmEMz,https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz,long_term,"emo rap, melodic rap"
KK,80,20952484,4fEkbug6kZzzJ8eYX6Kbbp,https://open.spotify.com/artist/4fEkbug6kZzzJ8eYX6Kbbp,long_term,"bollywood, desi, hindi pop"
Hanumankind,69,811716,4nVa6XlBFlIkF6msW57PHp,https://open.spotify.com/artist/4nVa6XlBFlIkF6msW57PHp,long_term,"desi hip hop, malayalam hip hop"
Imagine Dragons,89,57517804,53XhwfbYqKCa1cC15pYq2q,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q,long_term,
KR$NA,69,1654014,5C1S9XwxMuuCciutwMhp5t,https://open.spotify.com/artist/5C1S9XwxMuuCciutwMhp5t,long_term,"desi hip hop, hardcore hip hop, hindi hip hop, punjabi hip hop"
Nusrat Fateh Ali Khan,70,8608590,5HcunTidTUrOaf8V0iJcvl,https://open.spotify.com/artist/5HcunTidTUrOaf8V0iJcvl,long_term,"ghazal, qawwali, sufi"
The Police,79,7206537,5NGO30tJxFlKixkPSgXcFE,https://open.spotify.com/artist/5NGO30tJxFlKixkPSgXcFE,long_term,
Empire Of The Sun,82,1884237,67hb7towEyKvt5Z8Bx306c,https://open.spotify.com/artist/67hb7towEyKvt5Z8Bx306c,long_term,
Roddy Ricch,78,11527797,757aE44tKEUQEqRuT6GnEB,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,long_term,melodic rap
The Pharcyde,61,833442,7yk35uHNQclPXFGFoTU44w,https://open.spotify.com/artist/7yk35uHNQclPXFGFoTU44w,long_term,"hip hop, jazz rap, old school hip hop, west coast hip hop"
Kumar Sanu,80,19698570,4K6blSRoklNdpw4mzLxwfn,https://open.spotify.com/artist/4K6blSRoklNdpw4mzLxwfn,long_term,"bollywood, hindi pop"
Lil Peep,84,14954542,2kCcBybjl3SAtIcwdWpUe3,https://open.spotify.com/artist/2kCcBybjl3SAtIcwdWpUe3,long_term,"cloud rap, emo rap"
Lil Darkie,70,2032696,62F9BiUmjqeXbBztCwiX1U,https://open.spotify.com/artist/62F9BiUmjqeXbBztCwiX1U,long_term,trap metal
Duster,67,1234950,5AyEXCtu3xnnsTGCo4RVZh,https://open.spotify.com/artist/5AyEXCtu3xnnsTGCo4RVZh,long_term,"shoegaze, slowcore"
Weezer,76,4345976,3jOstUTkEu2JkjvRdBA5Gu,https://open.spotify.com/artist/3jOstUTkEu2JkjvRdBA5Gu,long_term,alternative rock
Blur,71,3787988,7MhMgCo0Bl0Kukl93PZbYS,https://open.spotify.com/artist/7MhMgCo0Bl0Kukl93PZbYS,long_term,"alternative rock, britpop, madchester"
JPEGMAFIA,69,996434,6yJ6QQ3Y5l0s0tn7b0arrO,https://open.spotify.com/artist/6yJ6QQ3Y5l0s0tn7b0arrO,medium_term,"alternative hip hop, experimental, experimental hip hop"
Kendrick Lamar,95,42141093,2YZyLoL8N0Wb9xBt1NhZWg,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,medium_term,"hip hop, west coast hip hop"
"Tyler, The Creator",90,22551303,4V8LLVI7PbaPR0K2TGSxFF,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,medium_term,
Seedhe Maut,71,996837,2oBG74gAocPMFv6Ij9ykdo,https://open.spotify.com/artist/2oBG74gAocPMFv6Ij9ykdo,medium_term,"desi, desi hip hop, hardcore hip hop, hindi hip hop"
Twenty One Pilots,86,25482655,3YQKmKGau1PzlVlkL1iodx,https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx,medium_term,
Childish Gambino,81,14228094,73sIBHcqh3Z3NyqHKZ7FOL,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL,medium_term,
Kanye West,93,30260015,5K4W6rqBFWDnAN6FQUkS6x,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,medium_term,rap
half•alive,61,732225,7sOR7gk6XUlGnxj3p9F54k,https://open.spotify.com/artist/7sOR7gk6XUlGnxj3p9F54k,medium_term,
The Strokes,78,6310608,0epOFNiUfyON9EYx7Tpr6V,https://open.spotify.com/artist/0epOFNiUfyON9EYx7Tpr6V,medium_term,"alternative rock, garage rock, indie rock"
Nirvana,84,22432353,6olE6TJLqED3rqDCT0FyPh,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh,medium_term,"grunge, rock"
Joji,80,10267198,3MZsBdqDrRTJihTHQrO6Dq,https://open.spotify.com/artist/3MZsBdqDrRTJihTHQrO6Dq,medium_term,
Travis Scott,93,39262517,0Y5tJX1MQlPlqiwlOH1tJY,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,medium_term,rap
SZA,93,30693249,7tYKF4w9nC0nq9CsPZTHyP,https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP,medium_term,r&b
Baby Keem,77,2988599,5SXuuuRpukkTvsLuUknva1,https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1,medium_term,
Denzel Curry,73,2809705,6fxyWrfmjcbj5d12gXeiNV,https://open.spotify.com/artist/6fxyWrfmjcbj5d12gXeiNV,medium_term,
Car Seat Headrest,64,870178,5PbpKlxQE0Ktl5lcNABoFf,https://open.spotify.com/artist/5PbpKlxQE0Ktl5lcNABoFf,medium_term,"indie rock, midwest emo"
Playboi Carti,91,14396844,699OTQXzgjhIYAHMy9RyPD,https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD,medium_term,rage rap
Frank Ocean,88,19173221,2h93pZq0e7k5yf4dywlkpM,https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM,medium_term,
Joey Valence & Brae,68,641843,1q4618qKswelCGLoanFKQh,https://open.spotify.com/artist/1q4618qKswelCGLoanFKQh,medium_term,
Cage The Elephant,76,4175193,26T3LtbuGT1Fu9m0eRq5X3,https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3,medium_term,
Quadeca,56,310536,3zz52ViyCBcplK0ftEVPSS,https://open.spotify.com/artist/3zz52ViyCBcplK0ftEVPSS,medium_term,
Kishore Kumar,78,16514030,0GF4shudTAFv8ak9eWdd4Y,https://open.spotify.com/artist/0GF4shudTAFv8ak9eWdd4Y,medium_term,"bangla pop, bollywood, ghazal, hindi pop"
Future,92,21719028,1RyvyyTE3xzB2ZywiAwp0i,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,medium_term,rap
The Weeknd,97,106813510,1Xyo4u8uXC1ZmMpatF05PJ,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,medium_term,
Metro Boomin,88,11125638,0iEtIxbK0KxaSlF7G42ZOp,https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp,medium_term,
Arctic Monkeys,88,30643993,7Ln80lUS6He07XvHI8qqHH,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,medium_term,"garage rock, indie"
MF DOOM,76,3857841,2pAWfrd7WFF3XhVt9GooDL,https://open.spotify.com/artist/2pAWfrd7WFF3XhVt9GooDL,medium_term,"alternative hip hop, east coast hip hop, experimental hip hop, jazz rap"
System Of A Down,84,13137562,5eAWCfyUhZtHHtBdNk56l1,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,medium_term,"alternative metal, metal, nu metal, rap metal, rock"
TV Girl,83,11207049,0Y6dVaC9DZtPNH4591M42W,https://open.spotify.com/artist/0Y6dVaC9DZtPNH4591M42W,medium_term,
Slipknot,81,13396898,05fG473iIaoy82BF1aGhL8,https://open.spotify.com/artist/05fG473iIaoy82BF1aGhL8,medium_term,"alternative metal, heavy metal, metal, nu metal, rap metal"
JID,76,2086422,6U3ybJ9UHNKEdsH7ktGBZ7,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7,medium_term,
Radiohead,87,12491823,4Z8W4fKeB5YxbusRsdQVPb,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,medium_term,"alternative rock, art rock"
Mac Miller,84,11879243,4LLpKhyESsyAXpc4laK94U,https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U,medium_term,
Clairo,82,6176803,3l0CmX0FuQjFxr8SK7Vqag,https://open.spotify.com/artist/3l0CmX0FuQjFxr8SK7Vqag,medium_term,bedroom pop
Death Grips,59,949950,5RADpgYLOuS2ZxDq7ggYYH,https://open.spotify.com/artist/5RADpgYLOuS2ZxDq7ggYYH,medium_term,"experimental, experimental hip hop"
21 Savage,88,22862216,1URnnhqYAYcrqrcwql10ft,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,medium_term,
Foster The People,74,4001021,7gP3bB2nilZXLfPHJhMdvc,https://open.spotify.com/artist/7gP3bB2nilZXLfPHJhMdvc,medium_term,
Pusha T,73,3005773,0ONHkAv9pCAFxb0zJwDNTy,https://open.spotify.com/artist/0ONHkAv9pCAFxb0zJwDNTy,medium_term,
